text,sentiment,word_count,char_count,avg_word
happy mother day hope awesome time bug,positive,7,38,4.571428571428571
dios acaban de tocar pain pure heart en el primavera sound life fair,negative,13,68,4.3076923076923075
everyone abandoning,neutral,2,19,9.0
cant call mexico dont know code,neutral,6,31,4.333333333333333
uploading lot photo priceless memory,positive,5,36,6.4
cant make tour im philippine,neutral,5,28,4.8
gone,neutral,1,4,4.0
way suck b ok,negative,4,13,2.5
haha may 4th happy star war day,positive,7,31,3.5714285714285716
vote board month may 2009 licensed member good luck everybody,positive,10,61,5.2
birthday im gettin older,neutral,4,24,5.25
ugh im definitely going sick coming going suck,negative,8,46,4.875
suck man,negative,2,8,3.5
sure would like everything else pci set free,neutral,8,44,4.625
ops sorry queen mom,negative,4,19,4.0
looking website working,positive,3,23,7.0
,negative,1,0,0.0
cant wait see dare 'real' job probably going wait tomorrow,neutral,10,58,4.9
cindy baby housetaking last friday together dr hope,positive,8,51,5.5
pizza jamie wtg britain got talent sure,neutral,7,39,4.714285714285714
sure tweet youre back news abuzz tr knight leaving 'confirmed' today muy triste,negative,13,79,5.153846153846154
moving back home today pro obnoxiously closer con mpls runsexcursions least year,negative,12,80,5.75
ake youre work lazing home sunny bank holiday,positive,8,45,4.75
mattress armada need play show soon im going seriously sad,negative,10,58,4.9
im 8 kid 65 darn baby making foot grow,neutral,9,38,3.3333333333333335
know rule say always point knife away learned lesson one straight finger,negative,12,72,5.083333333333333
hey feeling know charla hit see place gotoo young fun,neutral,10,53,4.4
okay happy watched second episode jonas youtube think tomorrow family going olive garden mother day,positive,15,99,5.666666666666667
,positive,1,0,0.0
think forgot couple exclamation point,neutral,5,37,6.6
would notice,neutral,2,12,5.5
,positive,1,0,0.0
think wireless router dieing,negative,4,28,6.25
f1 soon good luck brawn mclaren fix look sharp p,positive,10,48,3.9
thought like really hot room hot sleep,negative,7,38,4.571428571428571
happy mother day,positive,3,16,4.666666666666667
may fourth oh come one actually spelled yet,neutral,8,43,4.5
watch jonas love dvr,positive,4,20,4.25
sooo noticable depends look itbut know ipod isnt perfect,negative,9,56,5.333333333333333
posting pic h suit pretty please,neutral,6,32,4.5
rachel chelsey left jenny stole bike make muy triste,negative,9,52,4.888888888888889
mother day today,neutral,3,16,4.666666666666667
dbl booooooo sick flippin blow bahaha kno many friend either feel lame haha,negative,13,75,4.846153846153846
night owl always time enjoy scifi show,positive,7,38,4.571428571428571
lol ok,neutral,2,6,2.5
16lbs still huge achievement though,positive,5,35,6.2
word marlon brando gave 25 cent yeah tha godfather,neutral,9,50,4.666666666666667
kl took wrong turn sg besi jam city center,neutral,9,42,3.7777777777777777
money phone,negative,2,11,5.0
,neutral,1,0,0.0
done much brazilian ha meh think love country uk,positive,9,48,4.444444444444445
cannot full day activity lol,neutral,5,28,4.8
life suck,negative,2,9,4.0
,neutral,1,0,0.0
gosh anoher cloudy day wish would go away rain,negative,9,46,4.222222222222222
watchin tv yesterday medium number five think worst beach body butt,negative,11,67,5.181818181818182
ever happened w creating music collaboration fun without 'what getting it' question mind please,positive,14,95,5.857142857142857
morning load 2day goin walk 1st get rid last nites haribos,neutral,11,58,4.363636363636363
,negative,1,0,0.0
google wave next cant keep 186 way communicate people happened good old fashioned letter writing,neutral,15,96,5.466666666666667
,positive,1,0,0.0
n95 hacked signing needed thanks opda,neutral,6,37,5.333333333333333
whoa ive got go bed night,neutral,6,25,3.3333333333333335
ill guess see everyone weekend gunna major tweet craving entire time,neutral,11,68,5.2727272727272725
aghh mann missed like half wowp nd like start watching thing middle show forgot record maddd,negative,16,92,4.8125
news like band 'lydia' easygoing melancholyyetcheery song good listening,positive,9,72,7.111111111111111
totally got think awesome,positive,4,25,5.5
sweltering afternoon wonder creepy slithering snake heading creek nasty thing swim frightening detail,negative,13,101,6.846153846153846
yepsadly 10 min meeting,negative,4,23,5.0
,positive,1,0,0.0
woohoo got sunbeam cafï¿½ series grinder eu food 198 epic win,neutral,11,61,4.636363636363637
html converter think going took 5 min get working,neutral,9,49,4.555555555555555
love ice cream love cake cooky cream ice cream cake top,positive,11,55,4.090909090909091
eating ice cream cake bomb,positive,5,26,4.4
,negative,1,0,0.0
tomorrow,neutral,1,8,8.0
jet repair shoplol,positive,3,18,5.333333333333333
must brought bad weather state,negative,5,30,5.2
wish roommate coming home soon maybe take nap waste time,positive,10,56,4.7
reallly good,positive,2,12,5.5
rain make sad like want kill,negative,6,28,3.8333333333333335
hey aww man ignore mobile web txt see unless im,neutral,10,47,3.8
got smoking cig drinking coffee need start working final project univ,neutral,11,69,5.363636363636363
hate place,negative,2,10,4.5
,negative,1,0,0.0
tired day awesomeness cake time bit sleep,neutral,7,41,5.0
happy mother day mom happen greatest mom world love mom shes best friend,positive,13,72,4.615384615384615
thats brilliant idea one buzz though,positive,6,36,5.166666666666667
happy enjoyed co thoughtful like see yaya hav 20 follower woop,positive,11,62,4.7272727272727275
seeing anyone still awake,neutral,4,25,5.5
yeah know thing would much easier way im bored boy playing tekenen cant spell,neutral,14,77,4.571428571428571
young love come end,neutral,4,19,4.0
cave espresso machine,neutral,3,21,6.333333333333333
pax oh man im sorry hear hope everything work,neutral,9,45,4.111111111111111
boy sitting photo touching handshake allowed asylm,neutral,7,50,6.285714285714286
nothing like yoga clear mind make realize crappy thing really,neutral,10,61,5.2
happy birthday amber hope great oneand youre far away thirtyshhhyoure making u 29ers feel sad,neutral,15,93,5.266666666666667
wake appear missed much,negative,4,23,5.0
well live ohio here california park,neutral,6,35,5.0
benson loved continue delight u amber great job backing video kudos,positive,11,67,5.181818181818182
ah huge fan getting middle night change peed sheet underpants,neutral,10,61,5.2
sound,negative,1,5,5.0
,positive,1,0,0.0
know could would cost soo much,negative,6,30,4.166666666666667
,neutral,1,0,0.0
thank thinking u caring,positive,4,23,5.0
know feel head getting stuffier stuffier fun,negative,7,44,5.428571428571429
found free wifi point sunny,positive,5,27,4.6
photography good morning hope great day,positive,6,39,5.666666666666667
great mom pissed sent asbestos filled backroom,neutral,7,46,5.714285714285714
haha calm get shade im still sick though ill probably knockout,negative,11,62,4.7272727272727275
lol twitter addict,positive,3,18,5.333333333333333
happy mother day god bless mother worldwide mother nature technology emotion motion,positive,12,83,6.0
,positive,1,0,0.0
looking forward reading post like writing often learn thing,positive,9,59,5.666666666666667
yoko ono ben lee easy,positive,5,21,3.4
demoing gary burr excited get 'girls' music tape missing tayla,positive,10,62,5.3
music hugged,negative,2,12,5.5
brecky good morning x,positive,4,21,4.5
accounting homework nicely got 50p project 3,positive,7,44,5.428571428571429
job hunting try day nothing work bet couldnt even work cider belly,negative,12,66,4.583333333333333
got dropped froma coupla people following detroit fan,negative,8,53,5.75
profile pic bio update lot following follower zap pow block annoying strangely satisfying,neutral,13,89,5.923076923076923
gymnastics time last night teaching friday evening class new summer schedule start next week,neutral,14,92,5.642857142857143
goin,neutral,1,4,4.0
allowed calculator exam despite containing lath impossible compute head,negative,9,71,7.0
,neutral,1,0,0.0
im sorry people rude isaac get manner know better lewd,negative,10,54,4.5
enjoy fancy meal smtimes thrs joy solitude really enjoy food lk date world,positive,13,74,4.769230769230769
oh yeah love choregoraphy pantsnot much,neutral,6,39,5.666666666666667
jessicab yipaw going miss bb,negative,5,28,4.8
violence heyyyy babyy,negative,3,21,6.333333333333333
6am sunday going meet mom breakfast beach,neutral,7,41,5.0
today show still hasnt gotten touch wish would take friend nkotb show,neutral,12,69,4.833333333333333
checked email got follower withb name living oz welcome board alrer ego,neutral,12,71,5.0
go weekend,neutral,2,10,4.5
,negative,1,0,0.0
someone hacked email,negative,3,20,6.0
worst day ever ive told chav,negative,6,28,3.8333333333333335
line bifocals 3 yr end taking glass read close,neutral,9,46,4.222222222222222
ugh kind bored,negative,3,14,4.0
get sized jean could get hip 14,negative,7,31,3.5714285714285716
give beloved red sox ticket argh meeting scheduled ca,negative,9,53,5.0
thedailyshow week,neutral,2,17,8.0
look cant see heck,negative,4,18,3.75
think bead crumb navigation return new fusion studio really miss top item,negative,12,73,5.166666666666667
motorcycle sale road mind itd stupid get summer 5 month away,negative,11,60,4.545454545454546
oh let clarifyknow lot nice people live thought always breeding ground 4 bnp,neutral,13,76,4.923076923076923
yep hope lame attempt space helped hinder lol know tomorrow guess,positive,11,65,5.0
get chance post video tinkerbell saying peekaboo kind wana hear say,neutral,11,67,5.181818181818182
take pic soon also would hang everyday lived near,neutral,9,49,4.555555555555555
fell asleep beach didnt put enough sunscreen lol,neutral,8,48,5.125
cant wait till move home life next year wacky adventure every day,neutral,12,65,4.5
havent changed mind midjune one x,neutral,6,33,4.666666666666667
mom left,negative,2,8,3.5
going sleep going fall asleep playing apps tomorrow going suck,negative,10,62,5.3
mmm best delicious chocolate pancake tea break oh thank god herhseys chocolate syrup,positive,13,84,5.538461538461538
wish someone would 90mm mamiya mf lens need money,neutral,9,49,4.555555555555555
think getting cold,neutral,3,18,5.333333333333333
love black eyed pea many memory watching hulk,positive,8,45,4.75
,neutral,1,0,0.0
researching ecologically friendly carrier bag cheap eco friendly,positive,8,64,7.125
come see live stickam,neutral,4,21,4.5
mood way much fun lol love dance techno 3 lifelovestress set back 3 gnite,positive,14,73,4.285714285714286
monstr may try prism,neutral,4,20,4.25
hee hee way thanks linkedin tip ive still use thanks advance,positive,11,60,4.545454545454546
everyones abandoning office still 5 hour go,neutral,7,43,5.285714285714286
thats got hard parent apart marriage 6 month year 10k mi apart,negative,12,62,4.25
girl part tour would seriously first line ticket sayin,neutral,9,54,5.111111111111111
miss nothing except lay beside pool every day summer much better spending day class,neutral,14,83,5.0
sorry,negative,1,5,5.0
young money,neutral,2,11,5.0
im going withdrawls missing someone,negative,5,35,6.2
henrie amazingg replyy dream come true would reply,positive,8,50,5.375
north27 mmm yummy look like invitation,positive,6,38,5.5
good homie hahahahaha talkin,positive,4,28,6.25
iknowww many people know though like keep little secret,positive,9,55,5.222222222222222
cant wait next twitter,positive,4,22,4.75
another great song sing along,positive,5,29,5.0
awful xxxx,negative,2,10,4.5
friend sitting searching picture google haha friend found picture father haha,positive,11,77,6.090909090909091
french isnt meant taught asian,neutral,5,30,5.2
im going eat chip anybody want hahaha,positive,7,37,4.428571428571429
working listening musictesting new singerguitarist tonight let hope best,positive,9,72,7.111111111111111
ready,neutral,1,5,5.0
get plane come drink cristal,neutral,5,28,4.8
definition true beauty,positive,3,22,6.666666666666667
getting back english minor exam soon dum dum dum duuuum margrete burping comp haha,positive,14,82,4.928571428571429
back work distraction,positive,3,21,6.333333333333333
write cm us git versioning check railsgit id interested working something like,positive,12,78,5.583333333333333
hey crop photoshop play around composition look better large etc,neutral,10,64,5.5
ok finished mikado shut lol,negative,5,27,4.6
checked there new comment friendster,neutral,5,36,6.4
,neutral,1,0,0.0
